1504224600	389.12	389.39	389.12	389.23	30.85124925	1504224600	4744	4744.16	4744.16	4744.01	6.87480933
1504224540	389.06	389.22	389.22	389.11	32.98022078	1504224540	4744.15	4744.16	4744.16	4744.16	4.67941461
1504224480	389.16	389.36	389.25	389.16	145.2912642	1504224480	4744.15	4744.16	4744.16	4744.16	18.11784552
1504224420	389.24	389.25	389.25	389.25	2.90842809	1504224420	4744.16	4744.16	4744.16	4744.16	1.92062197
1504224360	389.24	389.25	389.25	389.25	34.73896402	1504224360	4744.15	4744.16	4744.16	4744.16	4.22392729
1504224300	389.01	389.28	389.01	389.26	26.96136376	1504224300	4744.16	4744.16	4744.16	4744.16	3.30040836
1504224240	389	389.01	389.01	389	33.10581784	1504224240	4744.16	4744.16	4744.16	4744.16	1.96707892
1504224180	389.01	389.01	389.01	389.01	25.97328946	1504224180	4744.16	4744.16	4744.16	4744.16	6.53381837
1504224120	389.01	389.11	389.11	389.01	55.24087761	1504224120	4743.98	4744.45	4743.98	4744.16	15.20804433
1504224060	389.1	389.11	389.11	389.11	36.84863923	1504224060	4743.93	4744.45	4743.94	4743.98	13.35385156
1504224000	389.1	389.2	389.2	389.2	45.98096304	1504224000	4743.93	4743.94	4743.94	4743.94	4.34308281
1504231140	395.54	395.55	395.55	395.54	17.42799529	1504231140	4773.96	4773.98	4773.98	4773.97	6.73222851
1504231080	395.19	395.93	395.2	395.55	46.74183121	1504231080	4773.97	4773.98	4773.98	4773.97	6.92180058
1504231020	395.19	395.2	395.2	395.2	27.10865517	1504231020	4773.97	4773.98	4773.98	4773.98	3.13819189
1504230960	394.73	395.74	394.73	395.2	318.6474799	1504230960	4773.97	4774.5	4774.49	4773.98	4.37814306
1504230900	394.72	394.73	394.73	394.73	51.150766	1504230900	4774	4774.5	4774.02	4774.5	13.71308686
1504230840	394.72	394.73	394.73	394.73	27.03339501	1504230840	4774	4774.5	4774.5	4774.2	12.57272635
1504230780	394.72	394.73	394.73	394.73	96.08600187	1504230780	4774.49	4774.5	4774.5	4774.5	1.37562814
1504230720	394.72	394.73	394.73	394.72	55.92093568	1504230720	4774.5	4774.5	4774.5	4774.5	4.36754453
1504230660	394.72	394.87	394.87	394.73	20.40739318	1504230660	4773.99	4774.5	4773.99	4774.5	9.96041694
1504230600	394.86	394.87	394.86	394.87	24.11961881	1504230600	4773.98	4773.99	4773.98	4773.99	14.43632387
1504230540	394.7	394.84	394.71	394.84	94.13552297	1504230540	4773.97	4774.2	4774.01	4773.98	9.63687266
1504230480	394.7	394.71	394.71	394.7	39.14934932	1504230480	4774	4774.01	4774.01	4774.01	1.61582292
1504230420	394.71	395.18	395.18	394.71	158.3194207	1504230420	4774	4774.16	4774.16	4774.01	3.92312854
1504230360	395.17	395.65	395.65	395.17	125.7901737	1504230360	4774.16	4774.16	4774.16	4774.16	4.59252567
1504230300	395.64	395.65	395.65	395.65	263.2608686	1504230300	4774.15	4774.17	4774.17	4774.16	4.17626596
1504230240	395.64	395.65	395.65	395.65	74.63453456	1504230240	4774.17	4774.17	4774.17	4774.17	4.51028172
1504230180	395.64	395.65	395.65	395.65	19.16477299	1504230180	4774.16	4774.17	4774.17	4774.17	6.33128712
1504230120	395.64	395.65	395.65	395.64	44.99366966	1504230120	4774.16	4774.33	4774.33	4774.17	10.29678045
1504230060	395.64	395.65	395.65	395.65	46.27388721	1504230060	4774.32	4774.33	4774.33	4774.33	1.69203031
1504230000	395.64	395.65	395.65	395.65	140.3165603	1504230000	4774.32	4775.02	4775.02	4774.33	5.16298754
1504229940	395.64	395.65	395.65	395.65	53.71956551	1504229940	4774.02	4775.02	4774.02	4775.02	12.26927913
1504229880	395.64	395.65	395.65	395.64	39.30460674	1504229880	4774	4775.01	4774.96	4774.02	9.73166208
1504229820	395.22	396	396	395.65	97.95928417	1504229820	4774.2	4774.96	4774.96	4774.96	13.84024682
1504229760	395.99	396.87	396.86	395.99	303.1689134	1504229760	4775	4775.01	4775.01	4775	6.21698877
1504229700	396	396.88	396	396.87	290.9658129	1504229700	4775	4775.01	4775.01	4775.01	7.86983503
1504229640	395.28	396	395.28	396	674.1135823	1504229640	4775	4775.01	4775.01	4775.01	4.46653718
1504229580	395.17	395.28	395.18	395.27	90.89089302	1504229580	4775	4775.01	4775.01	4775.01	2.06103258
1504229520	395.17	395.18	395.18	395.18	44.03244959	1504229520	4775.01	4775.02	4775.01	4775.01	1.83842292
1504229460	394.92	395.18	394.92	395.18	103.3088963	1504229460	4775.02	4775.02	4775.02	4775.02	5.25614035
1504229400	394.9	394.92	394.91	394.92	196.1871864	1504229400	4775	4777	4777	4775.02	9.03296673
1504229340	394.75	394.91	394.75	394.9	137.3738742	1504229340	4776.19	4777	4776.2	4777	14.85738084
1504229280	394.26	394.71	394.7	394.71	101.0387724	1504229280	4776.11	4776.46	4776.46	4776.2	4.35115186
1504229220	394.7	394.91	394.91	394.71	374.449363	1504229220	4773.97	4779.72	4773.98	4776.46	16.95974304
1504229160	394.89	394.91	394.9	394.91	344.5115065	1504229160	4773.98	4773.98	4773.98	4773.98	8.62153419
1504229100	394.89	394.9	394.9	394.9	56.39941261	1504229100	4773.97	4773.98	4773.98	4773.98	9.928308
1504229040	394.89	394.9	394.9	394.9	127.9324673	1504229040	4773.97	4773.98	4773.98	4773.98	13.46387259
1504228980	394.89	394.9	394.9	394.89	65.2409207	1504228980	4773.97	4773.98	4773.98	4773.97	1.01919361
1504228920	394.89	394.9	394.9	394.9	90.27084657	1504228920	4773.98	4773.98	4773.98	4773.98	3.32301117
1504228860	394.89	394.91	394.9	394.89	186.0704572	1504228860	4773.98	4773.98	4773.98	4773.98	1.35151077
1504228800	394.89	396	396	394.94	672.819767	1504228800	4772.32	4779.21	4779.21	4773.98	10.40238121
1504228740	395.99	396.04	396	395.99	738.2074938	1504228740	4779.2	4780.11	4780.11	4779.21	8.96764368
